dataHora,ordem,linha,latitude,longitude,velocidade
04-06-2014 00:20:30,B75655,349,"-22.83111","-43.323528",0
04-06-2014 00:20:30,C20073,601,"-22.954609","-43.35767",40
04-06-2014 00:20:30,C21011,308,"-22.907316","-43.176903",5
04-06-2014 00:20:30,C30008,,"-22.879997","-43.356903",0
04-06-2014 00:20:30,C30123,,"-22.950144","-43.347881",0
04-06-2014 00:20:30,C30192,,"-22.950396","-43.348236",0
04-06-2014 00:20:30,C30229,550,"-23.007257","-43.308113",18
04-06-2014 00:20:30,C30234,,"-22.950155","-43.347912",0
04-06-2014 00:20:30,C41428,309,"-22.858732","-43.245003",0
04-06-2014 00:20:30,C44503,712,"-22.87912","-43.33128",41
04-06-2014 00:20:30,C47534,,"-22.951771","-43.348652",0
04-06-2014 00:20:30,C47834,692,"-22.901846","-43.275486",0
04-06-2014 00:20:30,C47908,,"-22.952452","-43.348064",0
04-06-2014 00:20:30,C47952,,"-22.952839","-43.348259",0
04-06-2014 00:20:30,C50082,301,"-22.929483","-43.253582",0.19
04-06-2014 00:20:30,A72146,,"-22.889111","-43.29269",0.19
04-06-2014 00:20:31,D86739,2338,"-22.893921","-43.532104",0
04-06-2014 00:20:31,C13211,748,"-23.006994","-43.308388",45
04-06-2014 00:20:31,C20091,601,"-22.916859","-43.414879",0
04-06-2014 00:20:31,C30074,753,"-22.879597","-43.356907",8
04-06-2014 00:20:31,C30220,550,"-22.987263","-43.329124",57
04-06-2014 00:20:31,C30222,,"-22.949949","-43.348049",0
04-06-2014 00:20:31,C47566,,"-22.953089","-43.34977",0
04-06-2014 00:20:31,C47618,,"-22.952646","-43.350323",0
04-06-2014 00:20:31,C47641,,"-22.952812","-43.34845",0
04-06-2014 00:20:31,C47724,,"-22.953144","-43.349724",0
04-06-2014 00:20:31,C47725,,"-22.953131","-43.349911",0
04-06-2014 00:20:31,C47748,,"-22.880161","-43.357571",0
04-06-2014 00:20:31,C47990,,"-22.952898","-43.348412",0
04-06-2014 00:20:31,C50037,301,"-22.929451","-43.253742",0
04-06-2014 00:20:31,C50502,2330,"-22.929342","-43.253807",0
04-06-2014 00:20:31,C51608,,"-22.877546","-43.369053",0
04-06-2014 00:20:31,C82653,363,"-22.857523","-43.371372",0
04-06-2014 00:20:31,A27526,433,"-22.920731","-43.25634",0
04-06-2014 00:20:32,D86017,802,"-22.894722","-43.532082",0
04-06-2014 00:20:32,C13032,,"-22.878735","-43.356674",6
04-06-2014 00:20:32,C20008,690,"-22.89797","-43.351772",0
04-06-2014 00:20:32,C20257,,"-22.958284","-43.346119",0
04-06-2014 00:20:32,C30135,,"-22.951305","-43.348652",0
04-06-2014 00:20:32,C47611,,"-22.953175","-43.349888",0
04-06-2014 00:20:32,C47680,,"-22.952017","-43.34914",0
04-06-2014 00:20:32,C47738,,"-22.952801","-43.350246",0
04-06-2014 00:20:32,C47749,,"-22.953394","-43.349758",0
04-06-2014 00:20:32,C50092,345,"-22.929146","-43.253906",0
04-06-2014 00:20:32,C50117,301,"-22.929537","-43.253452",0.74
04-06-2014 00:20:32,C87407,382,"-23.01","-43.450741",74
04-06-2014 00:20:32,C87475,382,"-22.92226","-43.647049",54
04-06-2014 00:20:33,B32576,,"-22.815941","-43.394699",0
04-06-2014 00:20:33,C13003,,"-22.880774","-43.358559",0
04-06-2014 00:20:33,C13097,,"-22.879923","-43.35677",0
04-06-2014 00:20:33,C13130,,"-22.880766","-43.357201",0
04-06-2014 00:20:33,C13182,,"-22.880659","-43.358372",0
04-06-2014 00:20:33,C21017,314,"-22.896074","-43.241375",32.6
04-06-2014 00:20:33,C27106,940,"-22.83779","-43.276119",33
04-06-2014 00:20:33,C30183,,"-22.951433","-43.348885",0
04-06-2014 00:20:33,C30265,,"-22.952154","-43.348019",0
04-06-2014 00:20:33,C44559,782,"-22.86075","-43.355782",0
04-06-2014 00:20:33,C47553,,"-22.952074","-43.34856",0
04-06-2014 00:20:33,C47596,,"-22.953209","-43.349564",0
04-06-2014 00:20:33,C47644,,"-22.952917","-43.349758",0
04-06-2014 00:20:33,C47648,,"-22.952438","-43.35014",0
04-06-2014 00:20:33,C47674,,"-22.952187","-43.349457",0
04-06-2014 00:20:33,C47691,,"-22.951719","-43.348701",0
04-06-2014 00:20:33,C47706,,"-22.953207","-43.348976",0
04-06-2014 00:20:33,C47915,,"-22.952414","-43.34808",0
04-06-2014 00:20:33,C50127,345,"-22.929501","-43.253582",0
04-06-2014 00:20:33,C82635,363,"-22.877369","-43.336994",12.41
04-06-2014 00:20:33,C87093,382,"-22.91692","-43.60767",0
04-06-2014 00:20:33,C87479,382,"-22.91717","-43.607738",0
04-06-2014 00:20:33,A41308,170,"-22.873812","-43.241959",0
04-06-2014 00:20:34,D87252,,"-22.918369","-43.608608",0
04-06-2014 00:20:34,B31025,497,"-22.836987","-43.284409",0
04-06-2014 00:20:34,C13004,,"-22.880487","-43.358356",0
04-06-2014 00:20:34,C13053,888,"-23.000351","-43.333313",41
04-06-2014 00:20:34,C13072,,"-22.880871","-43.358097",0
04-06-2014 00:20:34,C13139,,"-22.880711","-43.358372",0
04-06-2014 00:20:34,C20206,690,"-22.880194","-43.332127",52
04-06-2014 00:20:34,C30308,,"-22.951365","-43.348263",0
04-06-2014 00:20:34,C47502,,"-22.952194","-43.349461",0
04-06-2014 00:20:34,C47582,,"-22.952555","-43.3484",0
04-06-2014 00:20:34,C47687,339,"-22.935432","-43.359417",36
04-06-2014 00:20:34,C47856,,"-22.952482","-43.349022",0
04-06-2014 00:20:35,B10530,680,"-22.86804","-43.25724",0
04-06-2014 00:20:35,B11619,378,"-22.865931","-43.357033",0
04-06-2014 00:20:35,C13151,,"-22.880911","-43.358185",0
04-06-2014 00:20:35,C13198,,"-22.880699","-43.358253",0
04-06-2014 00:20:35,C20122,,"-22.957727","-43.345348",0
04-06-2014 00:20:35,C21051,315,"-22.999454","-43.358299",20.56
04-06-2014 00:20:35,C30118,,"-22.950039","-43.347778",0
04-06-2014 00:20:35,C30223,,"-22.950813","-43.347813",0
04-06-2014 00:20:35,C30257,,"-22.951273","-43.348606",0
04-06-2014 00:20:35,C30270,,"-22.950266","-43.347832",0
04-06-2014 00:20:35,C47657,,"-22.950443","-43.347912",0
04-06-2014 00:20:35,C47710,,"-22.95269","-43.348995",0
04-06-2014 00:20:35,C47970,,"-22.952801","-43.349934",0
04-06-2014 00:20:35,C50050,,"-22.961039","-43.395557",0
04-06-2014 00:20:35,C50147,345,"-22.929358","-43.253662",0
04-06-2014 00:20:35,C51518,,"-22.876617","-43.368725",0
04-06-2014 00:20:35,C87019,360,"-22.91737","-43.60767",0
04-06-2014 00:20:36,C13070,,"-22.88031","-43.358265",0
04-06-2014 00:20:36,C47546,,"-22.952682","-43.350056",0
04-06-2014 00:20:36,C47668,,"-22.95229","-43.349323",0
04-06-2014 00:20:36,C47703,,"-22.951729","-43.349041",0
04-06-2014 00:20:36,C47752,,"-22.952698","-43.349995",0
04-06-2014 00:20:36,C47757,,"-22.945589","-43.343895",0
04-06-2014 00:20:36,C47796,,"-22.951866","-43.348598",0
04-06-2014 00:20:36,C47985,,"-22.953114","-43.349792",0
04-06-2014 00:20:36,C72011,,"-22.889412","-43.291538",0
04-06-2014 00:20:36,C82599,363,"-22.882454","-43.344921",5.74
04-06-2014 00:20:36,C87348,382,"-22.91609","-43.629959",62
04-06-2014 00:20:36,A29143,209,"-22.86832","-43.291889",0
04-06-2014 00:20:37,D87239,830,"-22.919649","-43.607559",0
04-06-2014 00:20:37,B73040,372,"-22.80987","-43.343269",0
04-06-2014 00:20:37,C13024,,"-22.880568","-43.35701",0
04-06-2014 00:20:37,C13122,,"-22.880419","-43.356838",0
04-06-2014 00:20:37,C13154,748,"-22.929398","-43.35376",35
04-06-2014 00:20:37,C47678,,"-22.952299","-43.349327",0
04-06-2014 00:20:37,C47732,,"-22.95336","-43.349777",0
04-06-2014 00:20:37,C47765,,"-22.952484","-43.349354",0
04-06-2014 00:20:37,C47774,,"-22.953066","-43.349941",0
04-06-2014 00:20:37,C47792,,"-22.951803","-43.348602",0
04-06-2014 00:20:37,C87803,,"-22.91662","-43.60759",0
04-06-2014 00:20:38,D87336,,"-22.91984","-43.607868",0
04-06-2014 00:20:38,D87345,885,"-22.91675","-43.60767",0
04-06-2014 00:20:38,D87758,,"-22.917681","-43.607391",0
04-06-2014 00:20:38,B10007,634,"-22.81502","-43.187321",0
04-06-2014 00:20:38,B58199,,"-22.836559","-43.28561",0
04-06-2014 00:20:38,C13054,,"-22.880608","-43.357056",0
04-06-2014 00:20:38,C13100,,"-22.88069","-43.358326",0
04-06-2014 00:20:38,C20011,701,"-22.941385","-43.366814",28
04-06-2014 00:20:38,C27078,775,"-22.817129","-43.301609",0
04-06-2014 00:20:38,C30009,,"-22.951139","-43.348598",0
04-06-2014 00:20:38,C30011,,"-22.9515","-43.348747",0
04-06-2014 00:20:38,C30015,465,"-23.002602","-43.36684",50
04-06-2014 00:20:38,C30096,,"-22.880156","-43.356781",34
04-06-2014 00:20:38,C30152,,"-22.950565","-43.348316",0
04-06-2014 00:20:38,C30164,,"-22.950766","-43.348377",0
04-06-2014 00:20:38,C30307,,"-22.951117","-43.3484",0
04-06-2014 00:20:38,C39746,736,"-22.968679","-43.398571",59
04-06-2014 00:20:38,C47522,,"-22.952614","-43.35017",0
04-06-2014 00:20:38,C47560,861,"-22.955624","-43.3493",0
04-06-2014 00:20:38,C47735,636,"-22.952036","-43.34906",0
04-06-2014 00:20:38,C47769,,"-22.953259","-43.349525",0
04-06-2014 00:20:38,C47947,,"-22.95261","-43.349979",0
04-06-2014 00:20:38,C87177,382,"-23.011881","-43.540298",56
04-06-2014 00:20:39,C13096,,"-22.880556","-43.356983",0
04-06-2014 00:20:39,C13175,888,"-22.999382","-43.357708",0
04-06-2014 00:20:39,C20013,,"-22.957489","-43.345181",0
04-06-2014 00:20:39,C20047,,"-22.957266","-43.346096",0
04-06-2014 00:20:39,C20064,,"-22.958059","-43.346321",0
04-06-2014 00:20:39,C20117,,"-22.957911","-43.345093",0
04-06-2014 00:20:39,C30099,,"-22.949909","-43.347733",0
04-06-2014 00:20:39,C30258,,"-22.951693","-43.34803",0
04-06-2014 00:20:39,C44549,721,"-22.861191","-43.355438",0
04-06-2014 00:20:39,C47527,,"-22.952597","-43.350021",0
04-06-2014 00:20:39,C47549,,"-22.952366","-43.348827",0
04-06-2014 00:20:39,C47557,,"-22.952271","-43.348499",0
04-06-2014 00:20:39,C47570,,"-22.953081","-43.348782",0
04-06-2014 00:20:39,C47591,,"-22.952688","-43.349056",0
04-06-2014 00:20:39,C47632,,"-22.952154","-43.349442",0
04-06-2014 00:20:39,C47634,368,"-22.871296","-43.26268",60
04-06-2014 00:20:39,C47645,863,"-22.976513","-43.33469",11
04-06-2014 00:20:39,C47662,,"-22.952768","-43.349316",0
04-06-2014 00:20:39,C47755,691,"-23.001734","-43.364391",33
04-06-2014 00:20:39,C47803,,"-22.952621","-43.350365",0
04-06-2014 00:20:39,C50504,2330,"-22.928951","-43.253742",27.41
04-06-2014 00:20:39,C87802,,"-22.916229","-43.607899",0
04-06-2014 00:20:39,A29086,476,"-22.892639","-43.239658",0
04-06-2014 00:20:40,D86358,SV866,"-22.895565","-43.533123",0
04-06-2014 00:20:40,C13043,,"-22.880211","-43.358318",0
04-06-2014 00:20:40,C13059,,"-22.880487","-43.358143",0
04-06-2014 00:20:40,C13115,,"-22.880718","-43.357929",0
04-06-2014 00:20:40,C20165,,"-22.957249","-43.346031",0
04-06-2014 00:20:40,C20172,,"-22.95821","-43.345669",0
04-06-2014 00:20:40,C20249,,"-22.957247","-43.344933",0
04-06-2014 00:20:40,C30055,,"-22.88014","-43.35714",0
04-06-2014 00:20:40,C30079,465,"-22.893597","-43.349087",29
04-06-2014 00:20:40,C30121,,"-22.950117","-43.347897",0
04-06-2014 00:20:40,C30170,,"-22.950861","-43.348343",0
04-06-2014 00:20:40,C30175,,"-22.951038","-43.348213",0
04-06-2014 00:20:40,C30209,,"-22.950317","-43.347763",0
04-06-2014 00:20:40,C30276,,"-22.880043","-43.356853",0
04-06-2014 00:20:40,C30309,,"-22.951336","-43.348244",0
04-06-2014 00:20:40,C39656,,"-22.963221","-43.390388",30
04-06-2014 00:20:40,C47552,,"-22.951904","-43.348759",0
04-06-2014 00:20:40,C47701,,"-22.953096","-43.348999",0
04-06-2014 00:20:40,C47708,353,"-22.882811","-43.340469",43
04-06-2014 00:20:40,C47753,,"-22.953125","-43.34903",0
04-06-2014 00:20:40,C47961,,"-22.9529","-43.348286",0
04-06-2014 00:20:40,C47964,,"-22.952751","-43.348412",0
04-06-2014 00:20:40,C47974,,"-22.952875","-43.348362",0
04-06-2014 00:20:40,C51507,,"-22.877268","-43.368294",0
04-06-2014 00:20:40,C51521,,"-22.876947","-43.368835",0
04-06-2014 00:20:40,C51539,371,"-22.877493","-43.368622",0
04-06-2014 00:20:40,C51572,,"-22.87751","-43.368744",0
04-06-2014 00:20:40,C60505,,"-22.814711","-43.38596",0
04-06-2014 00:20:41,B10013,915,"-22.814699","-43.187538",0
04-06-2014 00:20:41,C13010,766,"-22.880114","-43.358276",15
04-06-2014 00:20:41,C13045,,"-22.880356","-43.358353",0
04-06-2014 00:20:41,C13101,,"-22.880409","-43.356792",0
04-06-2014 00:20:41,C13104,,"-22.880421","-43.357201",0
04-06-2014 00:20:41,C20027,,"-22.957306","-43.345486",0
04-06-2014 00:20:41,C20121,,"-22.960497","-43.334961",9
04-06-2014 00:20:41,C20145,701,"-22.957533","-43.345913",0
04-06-2014 00:20:41,C30016,343,"-22.949945","-43.348068",40
04-06-2014 00:20:41,C30245,,"-22.950516","-43.347843",0
04-06-2014 00:20:41,C30277,,"-22.951387","-43.348465",0
04-06-2014 00:20:41,C30282,,"-22.949982","-43.347824",0
04-06-2014 00:20:41,C30310,,"-22.951214","-43.348484",0
04-06-2014 00:20:41,C30315,557,"-22.976542","-43.325588",12
04-06-2014 00:20:41,C39569,764,"-22.963779","-43.391232",0
04-06-2014 00:20:41,C44534,721,"-22.860901","-43.355919",0
04-06-2014 00:20:41,C47574,,"-22.952747","-43.349964",0
04-06-2014 00:20:41,C47649,,"-22.952194","-43.348484",0
04-06-2014 00:20:41,C47658,,"-22.950504","-43.347961",0
04-06-2014 00:20:41,C47742,,"-22.952965","-43.349133",0
04-06-2014 00:20:41,C47763,,"-22.950298","-43.347874",0
04-06-2014 00:20:41,C47791,,"-22.951744","-43.348515",0
04-06-2014 00:20:41,C47804,,"-22.952055","-43.350117",0
04-06-2014 00:20:41,C47807,,"-22.952","-43.350056",0
04-06-2014 00:20:41,C47816,,"-22.945728","-43.343876",0
04-06-2014 00:20:41,C47838,,"-22.945681","-43.343765",0
04-06-2014 00:20:41,C47905,,"-22.952881","-43.348564",0
04-06-2014 00:20:41,C47923,,"-22.952732","-43.348461",0
04-06-2014 00:20:41,C51516,,"-22.87644","-43.368202",0
04-06-2014 00:20:41,C51555,,"-22.876617","-43.368069",0
04-06-2014 00:20:41,C87344,382,"-22.916519","-43.6077",0
04-06-2014 00:20:42,D53519,,"-22.884501","-43.495251",0
04-06-2014 00:20:42,D87317,821,"-22.91988","-43.607552",0
04-06-2014 00:20:42,C13023,,"-22.880428","-43.356995",0
04-06-2014 00:20:42,C13041,,"-22.880308","-43.358391",0
04-06-2014 00:20:42,C13046,,"-22.880854","-43.35799",0
04-06-2014 00:20:42,C13161,,"-22.880413","-43.357914",0
04-06-2014 00:20:42,C13169,888,"-22.918222","-43.376324",0
04-06-2014 00:20:42,C20053,600,"-22.923903","-43.369312",46
04-06-2014 00:20:42,C20070,,"-22.957855","-43.345383",0
04-06-2014 00:20:42,C20078,,"-22.958063","-43.346443",0
04-06-2014 00:20:42,C20214,701,"-22.951767","-43.358288",26
04-06-2014 00:20:42,C20230,600,"-22.957001","-43.346306",0
04-06-2014 00:20:42,C30002,,"-22.949757","-43.348186",0
04-06-2014 00:20:42,C30094,,"-22.951731","-43.34808",0
04-06-2014 00:20:42,C30113,,"-22.951408","-43.34811",0
04-06-2014 00:20:42,C30272,,"-22.951569","-43.348652",0
04-06-2014 00:20:42,C30273,465,"-22.953918","-43.357353",29
04-06-2014 00:20:42,C39549,749,"-22.956779","-43.379501",37
04-06-2014 00:20:42,C39601,760,"-22.976749","-43.364059",58
04-06-2014 00:20:42,C41392,315,"-23.011909","-43.310448",43.52
04-06-2014 00:20:42,C47550,,"-22.952406","-43.349663",0
04-06-2014 00:20:42,C47638,,"-22.952864","-43.35006",0
04-06-2014 00:20:42,C47670,,"-22.952053","-43.349312",0
04-06-2014 00:20:42,C47684,,"-22.951521","-43.348915",0
04-06-2014 00:20:42,C47686,,"-22.952652","-43.349972",0
04-06-2014 00:20:42,C47692,,"-22.951719","-43.348721",0
04-06-2014 00:20:42,C47712,525,"-22.994778","-43.234558",0
04-06-2014 00:20:42,C47740,,"-22.951681","-43.348972",0
04-06-2014 00:20:42,C47810,,"-22.952122","-43.349941",0
04-06-2014 00:20:42,C47817,,"-22.952038","-43.34977",0
04-06-2014 00:20:42,C47845,353,"-22.951914","-43.349964",0
04-06-2014 00:20:42,C47903,,"-22.952562","-43.350155",0
04-06-2014 00:20:42,C47946,,"-22.952442","-43.348919",0
04-06-2014 00:20:42,C47954,,"-22.952221","-43.347862",0
04-06-2014 00:20:42,C51622,,"-22.876663","-43.367954",0
04-06-2014 00:20:42,C87409,382,"-22.916059","-43.608479",23
04-06-2014 00:20:42,A72116,,"-22.924435","-43.252522",0.19
04-06-2014 00:20:43,C13048,,"-22.879755","-43.357803",0
04-06-2014 00:20:43,C13087,766,"-22.88047","-43.357914",0
04-06-2014 00:20:43,C13109,,"-22.880678","-43.356918",0
04-06-2014 00:20:43,C13148,,"-22.880939","-43.358143",0
04-06-2014 00:20:43,C13150,,"-22.880371","-43.358406",0
04-06-2014 00:20:43,C20119,,"-22.957808","-43.34549",0
04-06-2014 00:20:43,C20209,,"-22.920736","-43.224964",0
04-06-2014 00:20:43,C30069,550,"-22.984055","-43.33112",69
04-06-2014 00:20:43,C30111,,"-22.94998","-43.347736",0
04-06-2014 00:20:43,C30127,,"-22.950188","-43.347897",0
04-06-2014 00:20:43,C30129,,"-22.9501","-43.348267",0
04-06-2014 00:20:43,C30140,,"-22.949709","-43.348236",0
04-06-2014 00:20:43,C30166,734,"-22.976212","-43.334827",0
04-06-2014 00:20:43,C30200,,"-22.951824","-43.348007",0
04-06-2014 00:20:43,C30221,550,"-23.008215","-43.303413",0
04-06-2014 00:20:43,C30225,,"-22.950649","-43.348297",0
04-06-2014 00:20:43,C30294,,"-22.949963","-43.34811",0
04-06-2014 00:20:43,C39571,806,"-23.00036","-43.334049",23
04-06-2014 00:20:43,C47501,,"-22.953012","-43.350025",0
04-06-2014 00:20:43,C47583,,"-22.952957","-43.348679",0
04-06-2014 00:20:43,C47590,,"-22.950436","-43.347858",0
04-06-2014 00:20:43,C47671,,"-22.952061","-43.349167",0
04-06-2014 00:20:43,C47673,,"-22.952637","-43.348179",0
04-06-2014 00:20:43,C47695,,"-22.952173","-43.349522",0
04-06-2014 00:20:43,C47762,,"-22.950756","-43.347961",0
04-06-2014 00:20:43,C47809,,"-22.952198","-43.349983",0
04-06-2014 00:20:43,C47813,348,"-22.952326","-43.34951",0
04-06-2014 00:20:43,C47912,,"-22.952766","-43.348255",0
04-06-2014 00:20:43,C47914,,"-22.95261","-43.348675",0
04-06-2014 00:20:43,C47935,,"-22.952415","-43.348015",0
04-06-2014 00:20:43,C47945,2112,"-22.952417","-43.348282",0
04-06-2014 00:20:43,C50172,,"-23.004589","-43.304199",31.3
04-06-2014 00:20:43,C51511,,"-22.876808","-43.36837",0
04-06-2014 00:20:43,C82529,,"-22.903402","-43.296925",20.37
04-06-2014 00:20:43,C87480,382,"-22.917","-43.60762",0
04-06-2014 00:20:43,C87808,,"-22.9165","-43.607529",0
04-06-2014 00:20:43,C87839,2333,"-22.91732","-43.607029",10
04-06-2014 00:20:44,D58682,,"-22.876221","-43.419769",0
04-06-2014 00:20:44,D86163,,"-22.894535","-43.532722",0
04-06-2014 00:20:44,B44542,638,"-22.860571","-43.35638",0
04-06-2014 00:20:44,B82670,,"-22.858049","-43.371143",0
04-06-2014 00:20:44,C13080,,"-22.880474","-43.356785",0
04-06-2014 00:20:44,C13111,,"-22.880787","-43.35815",0
04-06-2014 00:20:44,C20059,,"-22.957466","-43.345249",0
04-06-2014 00:20:44,C20168,,"-22.956806","-43.34586",0
04-06-2014 00:20:44,C20202,,"-22.957214","-43.34634",0
04-06-2014 00:20:44,C21053,315,"-22.953165","-43.176304",59.63
04-06-2014 00:20:44,C30012,,"-22.949997","-43.348316",0
04-06-2014 00:20:44,C30026,,"-22.880198","-43.357086",0
04-06-2014 00:20:44,C30045,,"-22.879229","-43.356853",0
04-06-2014 00:20:44,C30064,,"-22.949991","-43.347599",0
04-06-2014 00:20:44,C30077,465,"-22.880281","-43.356888",0
04-06-2014 00:20:44,C30125,,"-22.949842","-43.348175",0
04-06-2014 00:20:44,C30167,550,"-22.950926","-43.348545",0
04-06-2014 00:20:44,C30177,,"-22.879587","-43.357155",0
04-06-2014 00:20:44,C30187,,"-22.950405","-43.348175",0
04-06-2014 00:20:44,C30290,,"-22.949965","-43.348202",0
04-06-2014 00:20:44,C30305,,"-22.951406","-43.348419",0
04-06-2014 00:20:44,C30306,,"-22.95122","-43.348347",0
04-06-2014 00:20:44,C30311,,"-22.951105","-43.348499",0
04-06-2014 00:20:44,C30325,557,"-22.95113","-43.348305",0
04-06-2014 00:20:44,C30329,557,"-22.978117","-43.333874",23
04-06-2014 00:20:44,C39703,764,"-22.963779","-43.391178",0
04-06-2014 00:20:44,C41290,,"-22.978569","-43.226662",8.89
04-06-2014 00:20:44,C41875,2918,"-22.901873","-43.207993",0.56
04-06-2014 00:20:44,C47508,348,"-22.88648","-43.2295",46
04-06-2014 00:20:44,C47538,,"-22.952393","-43.349457",0
04-06-2014 00:20:44,C47547,,"-22.952015","-43.349789",0
04-06-2014 00:20:44,C47569,,"-22.953026","-43.350052",0
04-06-2014 00:20:44,C47576,863,"-22.989323","-43.322281",0
04-06-2014 00:20:44,C47608,,"-22.952805","-43.349262",0
04-06-2014 00:20:44,C47627,,"-22.95248","-43.348896",0
04-06-2014 00:20:44,C47737,,"-22.951868","-43.349129",0
04-06-2014 00:20:44,C47788,,"-22.951859","-43.348534",0
04-06-2014 00:20:44,C47818,,"-22.945766","-43.343876",0
04-06-2014 00:20:44,C47833,,"-22.945868","-43.343868",0
04-06-2014 00:20:44,C47937,,"-22.95253","-43.34832",0
04-06-2014 00:20:44,C50211,301,"-22.929375","-43.253826",1.3
04-06-2014 00:20:44,C82548,,"-22.859375","-43.371014",0
04-06-2014 00:20:44,A41017,,"-22.857597","-43.244564",0
04-06-2014 00:20:45,C20112,,"-22.95734","-43.345844",0
04-06-2014 00:20:45,C30014,,"-22.879576","-43.356934",0
04-06-2014 00:20:45,C30153,734,"-22.923807","-43.3615",8
04-06-2014 00:20:45,C30154,,"-22.950253","-43.348251",0
04-06-2014 00:20:45,C30169,,"-22.950006","-43.3479",0
04-06-2014 00:20:45,C30182,,"-22.880114","-43.356937",0
04-06-2014 00:20:45,C30190,,"-22.95089","-43.348114",0
04-06-2014 00:20:45,C30236,,"-22.950354","-43.348015",0
04-06-2014 00:20:45,C30285,,"-22.950409","-43.34827",0
04-06-2014 00:20:45,C30303,,"-22.950096","-43.348129",0
04-06-2014 00:20:45,C30323,,"-22.951351","-43.348137",0
04-06-2014 00:20:45,C39547,,"-22.93198","-43.38269",34
04-06-2014 00:20:45,C39566,747,"-22.96393","-43.391781",0
04-06-2014 00:20:45,C39691,758,"-23.013969","-43.463551",0
04-06-2014 00:20:45,C39701,760,"-22.9629","-43.392231",0
04-06-2014 00:20:45,C44654,712,"-22.878269","-43.329182",23
04-06-2014 00:20:45,C47529,,"-22.953064","-43.349762",0
04-06-2014 00:20:45,C47544,636,"-22.879747","-43.337166",29
04-06-2014 00:20:45,C47545,610,"-22.952959","-43.348816",0
04-06-2014 00:20:45,C47556,332,"-22.928711","-43.355862",0
04-06-2014 00:20:45,C47568,,"-22.952669","-43.350136",0
04-06-2014 00:20:45,C47572,,"-22.951889","-43.348526",0
04-06-2014 00:20:45,C47575,,"-22.945488","-43.343987",0
04-06-2014 00:20:45,C47612,,"-22.951824","-43.349072",0
04-06-2014 00:20:45,C47633,,"-22.952482","-43.348831",0
04-06-2014 00:20:45,C47688,,"-22.952497","-43.350269",0
04-06-2014 00:20:45,C47722,,"-22.952696","-43.348991",0
04-06-2014 00:20:45,C47770,,"-22.953108","-43.349983",0
04-06-2014 00:20:45,C47787,,"-22.952005","-43.348557",0
04-06-2014 00:20:45,C47808,863,"-22.973076","-43.33638",43
04-06-2014 00:20:45,C47812,348,"-22.909662","-43.20623",0
04-06-2014 00:20:45,C47829,692,"-22.997995","-43.354843",65
04-06-2014 00:20:45,C47867,,"-22.952784","-43.349262",0
04-06-2014 00:20:45,C50102,,"-22.901773","-43.208057",0
04-06-2014 00:20:45,C51520,,"-22.886618","-43.287888",5
04-06-2014 00:20:45,C51554,,"-22.899151","-43.348713",42
04-06-2014 00:20:45,C82556,363,"-22.863909","-43.362076",15.74
04-06-2014 00:20:45,A41355,132,"-22.874687","-43.241131",0
04-06-2014 00:20:45,C72035,,"-22.888725","-43.292774",0
04-06-2014 00:20:46,C13028,748,"-22.941574","-43.341465",0
04-06-2014 00:20:46,C13030,,"-22.880579","-43.358448",0
04-06-2014 00:20:46,C13050,888,"-22.887814","-43.385208",61
04-06-2014 00:20:46,C13197,,"-22.880484","-43.358429",0
04-06-2014 00:20:46,C13208,,"-22.880377","-43.358288",0
04-06-2014 00:20:46,C20034,701,"-22.876783","-43.339745",0
04-06-2014 00:20:46,C20035,,"-22.957411","-43.345253",0
04-06-2014 00:20:46,C20069,,"-22.957788","-43.346188",0
04-06-2014 00:20:46,C20220,,"-22.957926","-43.34626",0
04-06-2014 00:20:46,C20244,,"-22.977879","-43.36462",63
04-06-2014 00:20:46,C21045,315,"-23.00852","-43.303596",0
04-06-2014 00:20:46,C30053,,"-22.879847","-43.357639",0
04-06-2014 00:20:46,C30065,734,"-22.950397","-43.347858",0
04-06-2014 00:20:46,C30083,,"-22.950985","-43.348019",0
04-06-2014 00:20:46,C30142,550,"-22.998714","-43.267635",50
04-06-2014 00:20:46,C30216,,"-22.879852","-43.357021",0
04-06-2014 00:20:46,C30240,,"-22.950266","-43.347881",0
04-06-2014 00:20:46,C30246,,"-22.95063","-43.347889",0
04-06-2014 00:20:46,C30292,343,"-23.009596","-43.306797",15
04-06-2014 00:20:46,C39567,764,"-22.963961","-43.3918",0
04-06-2014 00:20:46,C41381,315,"-22.949169","-43.183968",0.74
04-06-2014 00:20:46,C41865,2018,"-22.870777","-43.249382",0
04-06-2014 00:20:46,C41872,2018,"-22.962818","-43.204784",53.52
04-06-2014 00:20:46,C41873,2918,"-22.870626","-43.249657",0.37
04-06-2014 00:20:46,C47512,,"-22.951771","-43.349106",0
04-06-2014 00:20:46,C47542,368,"-22.96427","-43.335186",0
04-06-2014 00:20:46,C47617,,"-22.950584","-43.347927",0
04-06-2014 00:20:46,C47653,,"-22.950428","-43.347767",0
04-06-2014 00:20:46,C47790,887,"-22.942616","-43.345222",0
04-06-2014 00:20:46,C47839,,"-22.952036","-43.349743",0
04-06-2014 00:20:46,C47901,,"-22.953033","-43.349716",0
04-06-2014 00:20:46,C51535,,"-22.895975","-43.347778",51
04-06-2014 00:20:46,C51548,,"-22.87748","-43.368282",0
04-06-2014 00:20:46,C51623,,"-22.876362","-43.367943",0
